CMDLINE python src/scan_instances.py
MEM 112.265625 1683821676.5611
MEM 112.265625 1683821676.6614
MEM 112.265625 1683821676.7616
MEM 112.265625 1683821676.8619
MEM 112.265625 1683821676.9622
MEM 112.265625 1683821677.0624
MEM 112.265625 1683821677.1628
MEM 112.265625 1683821677.2631
MEM 112.265625 1683821677.3634
MEM 112.265625 1683821677.4637
MEM 112.265625 1683821677.5640
MEM 112.265625 1683821677.6643
MEM 112.265625 1683821677.7646
MEM 112.265625 1683821677.8649
MEM 112.265625 1683821677.9651
MEM 112.265625 1683821678.0653
MEM 112.265625 1683821678.1656
MEM 112.265625 1683821678.2659
MEM 112.265625 1683821678.3661
MEM 112.265625 1683821678.4664
MEM 112.265625 1683821678.5666
MEM 112.265625 1683821678.6669
MEM 112.265625 1683821678.7672
MEM 112.265625 1683821678.8674
MEM 112.265625 1683821678.9677
MEM 112.265625 1683821679.0679
MEM 112.265625 1683821679.1682
MEM 112.265625 1683821679.2685
MEM 112.265625 1683821679.3687
MEM 112.265625 1683821679.4690
MEM 112.265625 1683821679.5693
MEM 112.265625 1683821679.6695
MEM 112.265625 1683821679.7698
MEM 112.265625 1683821679.8700
MEM 112.265625 1683821679.9703
MEM 112.265625 1683821680.0706
MEM 112.265625 1683821680.1708
MEM 112.265625 1683821680.2711
MEM 112.265625 1683821680.3714
MEM 112.265625 1683821680.4716
MEM 112.265625 1683821680.5719
MEM 112.265625 1683821680.6721
MEM 112.265625 1683821680.7724
MEM 112.265625 1683821680.8727
MEM 112.265625 1683821680.9730
MEM 112.265625 1683821681.0732
MEM 112.265625 1683821681.1735
MEM 112.265625 1683821681.2738
MEM 112.265625 1683821681.3742
MEM 112.265625 1683821681.4747
MEM 112.265625 1683821681.5751
MEM 112.265625 1683821681.6754
MEM 112.265625 1683821681.7756
MEM 112.265625 1683821681.8759
MEM 112.265625 1683821681.9761
MEM 112.265625 1683821682.0763
MEM 112.265625 1683821682.1766
MEM 112.265625 1683821682.2769
MEM 112.265625 1683821682.3772
MEM 112.265625 1683821682.4775
MEM 112.265625 1683821682.5779
MEM 112.265625 1683821682.6782
MEM 112.265625 1683821682.7785
MEM 112.265625 1683821682.8788
MEM 112.265625 1683821682.9791
MEM 112.523438 1683821683.0793
MEM 112.523438 1683821683.1796
MEM 112.523438 1683821683.2798
MEM 112.523438 1683821683.3801
MEM 112.523438 1683821683.4804
MEM 112.523438 1683821683.5807
MEM 112.523438 1683821683.6809
MEM 112.523438 1683821683.7812
MEM 112.523438 1683821683.8815
MEM 112.523438 1683821683.9817
MEM 112.523438 1683821684.0819
MEM 112.523438 1683821684.1822
MEM 112.523438 1683821684.2825
MEM 112.781250 1683821684.3827
MEM 112.781250 1683821684.4830
MEM 112.781250 1683821684.5833
MEM 112.781250 1683821684.6839
MEM 112.781250 1683821684.7841
MEM 112.781250 1683821684.8845
MEM 112.781250 1683821684.9849
MEM 112.781250 1683821685.0853
MEM 112.781250 1683821685.1856
MEM 112.781250 1683821685.2859
MEM 112.781250 1683821685.3861
MEM 112.781250 1683821685.4863
MEM 112.781250 1683821685.5869
MEM 112.781250 1683821685.6873
MEM 112.781250 1683821685.7875
MEM 112.781250 1683821685.8880
MEM 112.781250 1683821685.9882
MEM 112.781250 1683821686.0888
MEM 112.781250 1683821686.1890
MEM 112.781250 1683821686.2893
MEM 112.781250 1683821686.3899
MEM 112.781250 1683821686.4902
MEM 112.781250 1683821686.5904
MEM 112.781250 1683821686.6909
MEM 112.781250 1683821686.7913
MEM 112.781250 1683821686.8918
MEM 112.781250 1683821686.9920
MEM 113.039062 1683821687.0925
MEM 113.039062 1683821687.1927
MEM 113.039062 1683821687.2931
MEM 113.039062 1683821687.3935
MEM 113.039062 1683821687.4938
MEM 113.039062 1683821687.5941
MEM 113.039062 1683821687.6946
MEM 113.039062 1683821687.7951
MEM 113.039062 1683821687.8956
MEM 113.039062 1683821687.9960
MEM 113.039062 1683821688.0965
MEM 113.039062 1683821688.1969
MEM 113.039062 1683821688.2973
MEM 113.039062 1683821688.3975
MEM 113.039062 1683821688.4978
MEM 113.296875 1683821688.5980
MEM 113.296875 1683821688.6983
MEM 113.296875 1683821688.7986
MEM 113.296875 1683821688.8988
MEM 113.296875 1683821688.9991
MEM 113.296875 1683821689.0993
MEM 113.296875 1683821689.1999
MEM 113.296875 1683821689.3003
MEM 113.296875 1683821689.4007
MEM 113.296875 1683821689.5011
MEM 113.296875 1683821689.6014
MEM 113.296875 1683821689.7016
MEM 113.296875 1683821689.8019
MEM 113.296875 1683821689.9022
MEM 113.296875 1683821690.0024
MEM 113.296875 1683821690.1027
MEM 113.296875 1683821690.2029
MEM 113.296875 1683821690.3032
MEM 113.296875 1683821690.4034
MEM 113.296875 1683821690.5037
MEM 113.296875 1683821690.6040
MEM 113.296875 1683821690.7042
MEM 113.296875 1683821690.8045
MEM 113.296875 1683821690.9050
MEM 113.296875 1683821691.0053
MEM 113.296875 1683821691.1055
MEM 113.296875 1683821691.2059
MEM 113.296875 1683821691.3062
MEM 113.296875 1683821691.4067
MEM 113.296875 1683821691.5071
MEM 113.296875 1683821691.6076
MEM 113.296875 1683821691.7080
MEM 113.296875 1683821691.8083
MEM 113.296875 1683821691.9087
MEM 113.296875 1683821692.0091
MEM 113.296875 1683821692.1094
MEM 113.296875 1683821692.2099
MEM 113.296875 1683821692.3102
MEM 113.296875 1683821692.4106
MEM 113.296875 1683821692.5109
MEM 113.296875 1683821692.6112
MEM 113.296875 1683821692.7116
MEM 113.296875 1683821692.8118
MEM 113.296875 1683821692.9121
MEM 113.296875 1683821693.0124
MEM 113.296875 1683821693.1129
MEM 113.296875 1683821693.2133
MEM 113.296875 1683821693.3136
MEM 113.296875 1683821693.4139
MEM 113.296875 1683821693.5141
MEM 113.296875 1683821693.6144
MEM 113.296875 1683821693.7146
MEM 113.296875 1683821693.8149
MEM 113.296875 1683821693.9152
MEM 113.296875 1683821694.0154
MEM 113.296875 1683821694.1160
MEM 113.296875 1683821694.2162
MEM 113.296875 1683821694.3166
MEM 113.296875 1683821694.4171
MEM 113.296875 1683821694.5173
MEM 113.296875 1683821694.6176
MEM 113.296875 1683821694.7179
MEM 113.296875 1683821694.8181
MEM 113.296875 1683821694.9184
MEM 113.296875 1683821695.0186
MEM 113.296875 1683821695.1189
MEM 113.296875 1683821695.2191
MEM 113.296875 1683821695.3194
MEM 113.296875 1683821695.4197
MEM 113.296875 1683821695.5199
MEM 113.296875 1683821695.6202
MEM 113.296875 1683821695.7204
MEM 113.296875 1683821695.8211
MEM 113.296875 1683821695.9214
MEM 113.296875 1683821696.0216
MEM 113.296875 1683821696.1220
MEM 113.296875 1683821696.2225
MEM 113.296875 1683821696.3230
MEM 113.296875 1683821696.4234
MEM 113.296875 1683821696.5237
MEM 113.296875 1683821696.6241
MEM 113.296875 1683821696.7246
MEM 113.296875 1683821696.8251
MEM 113.296875 1683821696.9256
MEM 113.296875 1683821697.0258
MEM 113.296875 1683821697.1262
MEM 113.296875 1683821697.2266
MEM 113.296875 1683821697.3270
MEM 113.296875 1683821697.4275
MEM 113.296875 1683821697.5279
MEM 113.296875 1683821697.6282
MEM 113.296875 1683821697.7286
MEM 113.296875 1683821697.8289
MEM 113.296875 1683821697.9292
MEM 113.296875 1683821698.0295
MEM 113.296875 1683821698.1299
MEM 113.296875 1683821698.2301
MEM 113.296875 1683821698.3304
MEM 113.296875 1683821698.4307
MEM 113.296875 1683821698.5309
MEM 113.296875 1683821698.6311
MEM 113.296875 1683821698.7314
MEM 113.296875 1683821698.8316
MEM 113.296875 1683821698.9319
MEM 113.296875 1683821699.0321
MEM 113.296875 1683821699.1325
MEM 113.296875 1683821699.2328
MEM 113.296875 1683821699.3332
MEM 113.296875 1683821699.4334
MEM 113.296875 1683821699.5336
MEM 113.296875 1683821699.6339
MEM 113.296875 1683821699.7342
MEM 113.296875 1683821699.8344
MEM 113.296875 1683821699.9347
MEM 113.296875 1683821700.0352
MEM 113.296875 1683821700.1356
MEM 113.296875 1683821700.2361
MEM 113.296875 1683821700.3365
MEM 113.296875 1683821700.4370
MEM 113.296875 1683821700.5373
MEM 113.296875 1683821700.6376
MEM 113.296875 1683821700.7378
MEM 113.296875 1683821700.8380
MEM 113.296875 1683821700.9383
MEM 113.296875 1683821701.0386
MEM 113.296875 1683821701.1388
MEM 113.296875 1683821701.2391
MEM 113.296875 1683821701.3393
MEM 113.296875 1683821701.4396
MEM 113.296875 1683821701.5398
MEM 113.296875 1683821701.6401
MEM 113.296875 1683821701.7404
MEM 113.296875 1683821701.8407
MEM 113.296875 1683821701.9410
MEM 113.296875 1683821702.0412
MEM 113.296875 1683821702.1414
MEM 113.296875 1683821702.2417
MEM 113.296875 1683821702.3419
MEM 113.296875 1683821702.4422
MEM 113.296875 1683821702.5424
MEM 113.296875 1683821702.6426
MEM 113.296875 1683821702.7430
MEM 113.296875 1683821702.8433
MEM 113.296875 1683821702.9436
MEM 113.296875 1683821703.0439
MEM 113.296875 1683821703.1442
MEM 113.296875 1683821703.2444
MEM 113.296875 1683821703.3447
MEM 113.296875 1683821703.4449
MEM 113.296875 1683821703.5452
MEM 113.296875 1683821703.6454
MEM 113.296875 1683821703.7457
MEM 113.296875 1683821703.8459
MEM 113.296875 1683821703.9462
MEM 113.296875 1683821704.0464
MEM 113.296875 1683821704.1466
MEM 113.296875 1683821704.2469
MEM 113.296875 1683821704.3472
MEM 113.296875 1683821704.4474
MEM 113.296875 1683821704.5477
MEM 113.296875 1683821704.6479
MEM 113.296875 1683821704.7482
MEM 113.296875 1683821704.8485
MEM 113.296875 1683821704.9487
MEM 113.296875 1683821705.0492
MEM 113.296875 1683821705.1495
MEM 113.296875 1683821705.2497
MEM 113.296875 1683821705.3500
MEM 113.296875 1683821705.4503
MEM 113.296875 1683821705.5505
MEM 113.296875 1683821705.6510
MEM 113.296875 1683821705.7514
MEM 113.296875 1683821705.8517
MEM 113.296875 1683821705.9521
MEM 113.296875 1683821706.0525
MEM 113.296875 1683821706.1529
MEM 113.296875 1683821706.2534
MEM 113.296875 1683821706.3536
MEM 113.296875 1683821706.4539
MEM 113.296875 1683821706.5541
MEM 113.296875 1683821706.6544
MEM 113.296875 1683821706.7547
MEM 113.296875 1683821706.8549
MEM 113.296875 1683821706.9554
MEM 113.296875 1683821707.0558
MEM 113.296875 1683821707.1563
MEM 113.296875 1683821707.2567
MEM 113.296875 1683821707.3571
MEM 113.296875 1683821707.4575
MEM 113.296875 1683821707.5579
MEM 113.296875 1683821707.6583
MEM 113.296875 1683821707.7586
MEM 113.296875 1683821707.8590
MEM 113.296875 1683821707.9594
MEM 113.296875 1683821708.0599
MEM 113.296875 1683821708.1603
MEM 113.296875 1683821708.2608
MEM 113.296875 1683821708.3613
MEM 113.296875 1683821708.4617
MEM 113.296875 1683821708.5619
MEM 113.296875 1683821708.6624
MEM 113.296875 1683821708.7628
MEM 113.296875 1683821708.8631
MEM 113.296875 1683821708.9633
MEM 113.296875 1683821709.0636
MEM 113.296875 1683821709.1638
MEM 113.296875 1683821709.2641
MEM 113.296875 1683821709.3643
MEM 113.296875 1683821709.4646
MEM 113.296875 1683821709.5649
MEM 113.296875 1683821709.6651
MEM 113.296875 1683821709.7654
MEM 113.296875 1683821709.8656
MEM 113.296875 1683821709.9659
MEM 113.296875 1683821710.0661
MEM 113.296875 1683821710.1664
MEM 113.296875 1683821710.2666
MEM 113.296875 1683821710.3669
MEM 113.296875 1683821710.4674
MEM 113.296875 1683821710.5678
MEM 113.296875 1683821710.6683
MEM 113.296875 1683821710.7687
MEM 113.296875 1683821710.8692
MEM 113.296875 1683821710.9696
MEM 113.296875 1683821711.0698
MEM 113.296875 1683821711.1701
MEM 113.296875 1683821711.2705
MEM 113.296875 1683821711.3707
MEM 113.296875 1683821711.4710
MEM 113.296875 1683821711.5714
MEM 113.296875 1683821711.6718
MEM 113.296875 1683821711.7722
MEM 113.296875 1683821711.8726
MEM 113.296875 1683821711.9729
MEM 113.296875 1683821712.0734
MEM 113.296875 1683821712.1738
MEM 113.296875 1683821712.2742
MEM 113.296875 1683821712.3747
MEM 113.296875 1683821712.4751
MEM 113.296875 1683821712.5755
MEM 113.296875 1683821712.6757
MEM 113.296875 1683821712.7760
MEM 113.296875 1683821712.8764
MEM 113.296875 1683821712.9767
MEM 113.296875 1683821713.0770
MEM 113.296875 1683821713.1773
MEM 113.296875 1683821713.2775
MEM 113.296875 1683821713.3778
MEM 113.296875 1683821713.4780
MEM 113.296875 1683821713.5783
MEM 113.296875 1683821713.6785
MEM 113.296875 1683821713.7788
MEM 113.296875 1683821713.8790
MEM 113.296875 1683821713.9792
MEM 113.296875 1683821714.0795
MEM 113.296875 1683821714.1797
MEM 113.296875 1683821714.2800
MEM 113.296875 1683821714.3803
MEM 113.296875 1683821714.4805
MEM 113.296875 1683821714.5808
MEM 113.296875 1683821714.6810
MEM 113.296875 1683821714.7813
MEM 113.296875 1683821714.8815
MEM 113.296875 1683821714.9818
MEM 113.296875 1683821715.0820
MEM 113.296875 1683821715.1823
MEM 113.296875 1683821715.2825
MEM 113.296875 1683821715.3828
MEM 113.296875 1683821715.4830
MEM 113.296875 1683821715.5833
MEM 113.296875 1683821715.6835
MEM 113.296875 1683821715.7838
MEM 113.296875 1683821715.8841
MEM 113.296875 1683821715.9843
MEM 113.296875 1683821716.0846
MEM 113.296875 1683821716.1848
MEM 113.296875 1683821716.2851
MEM 113.296875 1683821716.3853
MEM 113.296875 1683821716.4855
MEM 113.296875 1683821716.5858
MEM 113.296875 1683821716.6860
MEM 113.296875 1683821716.7863
MEM 113.296875 1683821716.8866
MEM 113.296875 1683821716.9869
MEM 113.296875 1683821717.0871
MEM 113.296875 1683821717.1874
MEM 113.296875 1683821717.2876
MEM 113.296875 1683821717.3878
MEM 113.296875 1683821717.4881
MEM 113.296875 1683821717.5883
MEM 113.296875 1683821717.6886
MEM 113.296875 1683821717.7888
MEM 113.296875 1683821717.8891
MEM 113.296875 1683821717.9893
MEM 113.296875 1683821718.0896
MEM 113.296875 1683821718.1900
MEM 113.296875 1683821718.2903
MEM 113.296875 1683821718.3906
MEM 113.296875 1683821718.4909
MEM 113.296875 1683821718.5911
MEM 113.296875 1683821718.6914
MEM 113.296875 1683821718.7916
MEM 113.296875 1683821718.8919
MEM 113.296875 1683821718.9921
MEM 113.296875 1683821719.0923
MEM 113.296875 1683821719.1926
MEM 113.296875 1683821719.2928
MEM 113.296875 1683821719.3930
MEM 113.296875 1683821719.4933
MEM 113.296875 1683821719.5935
MEM 113.296875 1683821719.6937
MEM 113.296875 1683821719.7940
MEM 113.296875 1683821719.8942
MEM 113.296875 1683821719.9945
MEM 113.296875 1683821720.0947
MEM 113.296875 1683821720.1949
MEM 113.296875 1683821720.2951
MEM 113.296875 1683821720.3954
MEM 113.296875 1683821720.4956
MEM 113.296875 1683821720.5959
MEM 113.296875 1683821720.6961
MEM 113.296875 1683821720.7963
MEM 113.296875 1683821720.8965
MEM 113.296875 1683821720.9968
MEM 113.296875 1683821721.0970
MEM 113.296875 1683821721.1973
MEM 113.296875 1683821721.2975
MEM 113.296875 1683821721.3977
MEM 113.296875 1683821721.4980
MEM 113.296875 1683821721.5982
MEM 113.296875 1683821721.6984
MEM 113.296875 1683821721.7987
MEM 113.296875 1683821721.8989
MEM 113.296875 1683821721.9991
MEM 113.296875 1683821722.0994
MEM 113.296875 1683821722.1996
MEM 113.296875 1683821722.2999
MEM 113.296875 1683821722.4001
MEM 113.296875 1683821722.5003
MEM 113.296875 1683821722.6006
MEM 113.296875 1683821722.7008
MEM 113.296875 1683821722.8010
MEM 113.296875 1683821722.9013
MEM 113.296875 1683821723.0015
MEM 113.296875 1683821723.1017
MEM 113.554688 1683821723.2020
MEM 113.554688 1683821723.3024
MEM 113.554688 1683821723.4027
MEM 113.554688 1683821723.5029
MEM 113.554688 1683821723.6032
MEM 113.554688 1683821723.7035
MEM 113.554688 1683821723.8037
MEM 113.554688 1683821723.9040
MEM 113.554688 1683821724.0042
MEM 113.812500 1683821724.1044
MEM 113.812500 1683821724.2047
MEM 113.812500 1683821724.3049
MEM 113.812500 1683821724.4051
MEM 113.812500 1683821724.5054
MEM 113.812500 1683821724.6056
MEM 113.812500 1683821724.7058
MEM 113.812500 1683821724.8061
MEM 113.812500 1683821724.9063
MEM 113.812500 1683821725.0065
MEM 113.812500 1683821725.1067
MEM 113.812500 1683821725.2070
MEM 113.812500 1683821725.3072
MEM 113.812500 1683821725.4074
MEM 113.812500 1683821725.5077
MEM 113.812500 1683821725.6079
MEM 113.812500 1683821725.7081
MEM 113.812500 1683821725.8084
MEM 113.812500 1683821725.9086
MEM 113.812500 1683821726.0088
MEM 113.812500 1683821726.1091
MEM 113.812500 1683821726.2093
MEM 113.812500 1683821726.3095
MEM 113.812500 1683821726.4098
MEM 113.812500 1683821726.5100
MEM 113.812500 1683821726.6102
MEM 113.812500 1683821726.7105
MEM 113.812500 1683821726.8107
MEM 113.812500 1683821726.9109
MEM 113.812500 1683821727.0112
MEM 113.812500 1683821727.1114
MEM 114.070312 1683821727.2117
MEM 114.070312 1683821727.3119
MEM 114.070312 1683821727.4122
MEM 114.070312 1683821727.5124
MEM 114.070312 1683821727.6127
MEM 114.070312 1683821727.7129
MEM 114.070312 1683821727.8131
MEM 114.070312 1683821727.9134
MEM 114.070312 1683821728.0136
MEM 114.070312 1683821728.1139
MEM 114.070312 1683821728.2141
MEM 114.328125 1683821728.3145
MEM 114.328125 1683821728.4147
MEM 114.328125 1683821728.5150
MEM 114.328125 1683821728.6154
MEM 114.328125 1683821728.7156
MEM 114.328125 1683821728.8159
MEM 114.328125 1683821728.9162
MEM 114.328125 1683821729.0164
MEM 114.328125 1683821729.1166
MEM 114.585938 1683821729.2169
MEM 114.585938 1683821729.3171
MEM 114.585938 1683821729.4173
MEM 114.585938 1683821729.5176
MEM 114.585938 1683821729.6178
MEM 114.585938 1683821729.7181
MEM 114.585938 1683821729.8183
MEM 114.585938 1683821729.9185
MEM 114.585938 1683821730.0188
MEM 114.585938 1683821730.1190
MEM 114.585938 1683821730.2192
MEM 114.585938 1683821730.3195
MEM 114.585938 1683821730.4197
MEM 114.585938 1683821730.5199
MEM 114.585938 1683821730.6202
MEM 114.585938 1683821730.7204
MEM 114.585938 1683821730.8206
MEM 114.585938 1683821730.9209
MEM 114.585938 1683821731.0211
MEM 114.585938 1683821731.1213
MEM 114.585938 1683821731.2216
MEM 114.585938 1683821731.3218
MEM 114.843750 1683821731.4220
MEM 114.843750 1683821731.5223
MEM 114.843750 1683821731.6225
MEM 114.843750 1683821731.7227
MEM 114.843750 1683821731.8230
MEM 114.843750 1683821731.9232
MEM 114.843750 1683821732.0234
MEM 114.843750 1683821732.1237
MEM 114.843750 1683821732.2239
MEM 114.843750 1683821732.3242
MEM 115.101562 1683821732.4244
MEM 115.101562 1683821732.5246
MEM 115.101562 1683821732.6249
MEM 115.101562 1683821732.7251
MEM 115.101562 1683821732.8253
MEM 115.101562 1683821732.9256
MEM 115.101562 1683821733.0258
MEM 115.101562 1683821733.1260
MEM 115.101562 1683821733.2263
MEM 115.101562 1683821733.3265
MEM 115.101562 1683821733.4268
MEM 115.101562 1683821733.5270
MEM 115.101562 1683821733.6274
MEM 115.101562 1683821733.7277
MEM 115.101562 1683821733.8280
MEM 115.101562 1683821733.9283
MEM 115.101562 1683821734.0287
MEM 115.101562 1683821734.1289
MEM 115.101562 1683821734.2291
MEM 115.101562 1683821734.3294
MEM 115.101562 1683821734.4296
MEM 115.101562 1683821734.5299
MEM 115.101562 1683821734.6301
MEM 115.101562 1683821734.7304
MEM 115.101562 1683821734.8306
MEM 115.101562 1683821734.9309
MEM 115.101562 1683821735.0312
MEM 115.101562 1683821735.1314
MEM 115.101562 1683821735.2317
MEM 115.101562 1683821735.3319
MEM 115.101562 1683821735.4322
MEM 115.101562 1683821735.5324
MEM 115.101562 1683821735.6328
MEM 115.101562 1683821735.7330
MEM 115.101562 1683821735.8333
MEM 115.101562 1683821735.9335
MEM 115.101562 1683821736.0338
MEM 115.101562 1683821736.1340
MEM 115.101562 1683821736.2343
MEM 115.101562 1683821736.3345
MEM 115.101562 1683821736.4348
MEM 115.101562 1683821736.5350
MEM 115.101562 1683821736.6353
MEM 115.101562 1683821736.7356
MEM 115.101562 1683821736.8358
MEM 115.101562 1683821736.9361
MEM 115.101562 1683821737.0364
MEM 115.101562 1683821737.1366
MEM 115.101562 1683821737.2369
MEM 115.101562 1683821737.3371
MEM 115.101562 1683821737.4374
MEM 115.101562 1683821737.5377
MEM 115.101562 1683821737.6379
MEM 115.101562 1683821737.7382
MEM 115.101562 1683821737.8385
MEM 115.101562 1683821737.9388
MEM 115.101562 1683821738.0391
MEM 115.101562 1683821738.1393
MEM 115.101562 1683821738.2396
MEM 115.101562 1683821738.3398
MEM 115.101562 1683821738.4401
MEM 115.101562 1683821738.5404
MEM 115.101562 1683821738.6408
MEM 115.101562 1683821738.7411
MEM 115.101562 1683821738.8415
MEM 115.101562 1683821738.9418
MEM 115.101562 1683821739.0421
MEM 115.101562 1683821739.1424
MEM 115.101562 1683821739.2426
MEM 115.101562 1683821739.3429
MEM 115.101562 1683821739.4431
MEM 115.101562 1683821739.5433
MEM 115.101562 1683821739.6436
MEM 115.101562 1683821739.7438
MEM 115.101562 1683821739.8441
MEM 115.101562 1683821739.9444
