CMDLINE /home/stefano/anaconda3/bin/python instances/getInstancesPeersqueue.py
MEM 382.015625 1683052229.7519
MEM 382.015625 1683052229.8524
MEM 382.015625 1683052229.9527
MEM 382.273438 1683052230.0533
MEM 382.273438 1683052230.1535
MEM 382.273438 1683052230.2540
MEM 382.273438 1683052230.3543
MEM 382.789062 1683052230.4547
MEM 382.789062 1683052230.5550
MEM 382.789062 1683052230.6554
MEM 383.046875 1683052230.7557
MEM 383.304688 1683052230.8560
MEM 383.304688 1683052230.9564
MEM 383.304688 1683052231.0568
MEM 383.562500 1683052231.1572
MEM 383.562500 1683052231.2575
MEM 383.562500 1683052231.3579
MEM 383.820312 1683052231.4582
MEM 384.078125 1683052231.5586
MEM 384.078125 1683052231.6589
MEM 384.335938 1683052231.7592
MEM 384.335938 1683052231.8596
MEM 384.335938 1683052231.9600
MEM 384.593750 1683052232.0604
MEM 384.851562 1683052232.1607
MEM 384.851562 1683052232.2610
MEM 384.851562 1683052232.3614
MEM 384.851562 1683052232.4618
MEM 385.109375 1683052232.5622
MEM 385.367188 1683052232.6625
MEM 385.367188 1683052232.7628
MEM 385.625000 1683052232.8632
MEM 385.625000 1683052232.9635
MEM 385.625000 1683052233.0638
MEM 385.882812 1683052233.1642
MEM 385.882812 1683052233.2645
MEM 386.140625 1683052233.3649
MEM 386.140625 1683052233.4653
MEM 386.398438 1683052233.5656
MEM 386.398438 1683052233.6660
MEM 386.398438 1683052233.7663
MEM 386.398438 1683052233.8667
MEM 386.398438 1683052233.9671
MEM 386.656250 1683052234.0674
MEM 386.656250 1683052234.1677
MEM 386.656250 1683052234.2679
MEM 386.914062 1683052234.3683
MEM 386.914062 1683052234.4687
MEM 386.914062 1683052234.5691
MEM 387.171875 1683052234.6694
MEM 387.429688 1683052234.7697
MEM 387.429688 1683052234.8702
MEM 387.429688 1683052234.9705
MEM 387.687500 1683052235.0709
MEM 387.687500 1683052235.1713
MEM 387.687500 1683052235.2717
MEM 387.945312 1683052235.3719
MEM 388.203125 1683052235.4723
MEM 388.203125 1683052235.5727
MEM 388.460938 1683052235.6730
MEM 388.460938 1683052235.7733
MEM 388.460938 1683052235.8736
MEM 388.718750 1683052235.9739
MEM 388.976562 1683052236.0743
MEM 388.976562 1683052236.1746
MEM 389.234375 1683052236.2750
MEM 389.234375 1683052236.3754
MEM 389.234375 1683052236.4758
MEM 389.492188 1683052236.5762
MEM 389.492188 1683052236.6766
MEM 389.750000 1683052236.7770
MEM 389.750000 1683052236.8774
MEM 389.750000 1683052236.9777
MEM 390.007812 1683052237.0781
MEM 390.265625 1683052237.1784
MEM 390.265625 1683052237.2787
MEM 390.523438 1683052237.3791
MEM 390.523438 1683052237.4794
MEM 390.523438 1683052237.5796
MEM 390.781250 1683052237.6801
MEM 390.781250 1683052237.7806
MEM 391.039062 1683052237.8811
MEM 391.296875 1683052237.9815
MEM 391.296875 1683052238.0819
MEM 391.554688 1683052238.1822
MEM 391.554688 1683052238.2827
MEM 391.554688 1683052238.3831
MEM 391.812500 1683052238.4834
MEM 391.812500 1683052238.5836
MEM 391.812500 1683052238.6839
MEM 391.812500 1683052238.7841
MEM 392.328125 1683052238.8844
MEM 392.328125 1683052238.9847
MEM 392.585938 1683052239.0849
MEM 392.585938 1683052239.1856
MEM 392.585938 1683052239.2858
MEM 392.843750 1683052239.3861
MEM 393.101562 1683052239.4864
MEM 393.101562 1683052239.5866
MEM 393.359375 1683052239.6869
MEM 393.359375 1683052239.7871
MEM 393.617188 1683052239.8874
MEM 393.617188 1683052239.9877
MEM 393.617188 1683052240.0880
MEM 393.617188 1683052240.1883
MEM 393.875000 1683052240.2886
MEM 393.875000 1683052240.3889
MEM 393.875000 1683052240.4892
MEM 394.132812 1683052240.5896
MEM 394.132812 1683052240.6899
MEM 394.132812 1683052240.7903
MEM 394.132812 1683052240.8906
MEM 394.648438 1683052240.9909
MEM 394.648438 1683052241.0913
MEM 394.648438 1683052241.1916
MEM 394.906250 1683052241.2919
MEM 394.906250 1683052241.3921
MEM 395.164062 1683052241.4924
MEM 395.164062 1683052241.5927
MEM 395.164062 1683052241.6930
MEM 395.421875 1683052241.7933
MEM 395.679688 1683052241.8936
MEM 395.679688 1683052241.9939
MEM 395.679688 1683052242.0942
MEM 395.937500 1683052242.1946
MEM 395.937500 1683052242.2949
MEM 396.195312 1683052242.3953
MEM 396.195312 1683052242.4957
MEM 396.453125 1683052242.5960
MEM 396.453125 1683052242.6964
MEM 396.710938 1683052242.7968
MEM 396.710938 1683052242.8971
MEM 396.710938 1683052242.9975
MEM 396.710938 1683052243.0979
MEM 396.710938 1683052243.1983
MEM 396.968750 1683052243.2986
MEM 396.968750 1683052243.3991
MEM 397.226562 1683052243.4995
MEM 397.226562 1683052243.5998
MEM 397.226562 1683052243.7001
MEM 397.484375 1683052243.8004
MEM 397.484375 1683052243.9007
MEM 397.742188 1683052244.0011
MEM 397.742188 1683052244.1015
MEM 398.000000 1683052244.2018
MEM 398.000000 1683052244.3022
MEM 398.000000 1683052244.4025
MEM 398.000000 1683052244.5029
MEM 398.000000 1683052244.6032
MEM 398.000000 1683052244.7036
MEM 398.000000 1683052244.8039
MEM 398.257812 1683052244.9042
MEM 398.257812 1683052245.0046
MEM 375.863281 1683052245.1049
MEM 375.863281 1683052245.2052
MEM 376.085938 1683052245.3054
MEM 376.132812 1683052245.4058
